Source,Target,Type,id,weight,book
Jeor-Mormont,Othell-Yarwyck,Undirected,1905,3,all
Jeor-Mormont,Ottyn-Wythers,Undirected,1906,3,all
Jeor-Mormont,Qhorin-Halfhand,Undirected,1907,21,all
Jeor-Mormont,Robert-Baratheon,Undirected,1908,4,all
Jeor-Mormont,Samwell-Tarly,Undirected,1909,51,all
Jeor-Mormont,Small-Paul,Undirected,1910,3,all
Jeor-Mormont,Thoren-Smallwood,Undirected,1911,19,all
Jeor-Mormont,Tyrion-Lannister,Undirected,1912,27,all
Jeor-Mormont,Yoren,Undirected,1913,3,all
Jeyne-Farman,Melara-Hetherspoon,Undirected,1914,4,all
Jeyne-Poole,Loras-Tyrell,Undirected,1915,4,all
Jeyne-Poole,Mordane,Undirected,1916,7,all
Jeyne-Poole,Ramsay-Snow,Undirected,1917,12,all
Jeyne-Poole,Robert-Baratheon,Undirected,1918,3,all
Jeyne-Poole,Roose-Bolton,Undirected,1919,3,all
Jeyne-Poole,Rowan,Undirected,1920,3,all
Jeyne-Poole,Sansa-Stark,Undirected,1921,27,all
Jeyne-Poole,Squirrel,Undirected,1922,3,all
Jeyne-Poole,Theon-Greyjoy,Undirected,1923,24,all
Jeyne-Westerling,Lothar-Frey,Undirected,1924,4,all
Jeyne-Westerling,Robb-Stark,Undirected,1925,24,all
Jeyne-Westerling,Walder-Frey,Undirected,1926,5,all
Jhiqui,Jorah-Mormont,Undirected,1927,9,all
Jhiqui,Missandei,Undirected,1928,15,all
Jhiqui,Rakharo,Undirected,1929,5,all
Jhiqui,Skahaz-mo-Kandaq,Undirected,1930,3,all
Jhogo,Jorah-Mormont,Undirected,1931,11,all
Jhogo,Mirri-Maz-Duur,Undirected,1932,3,all
Jhogo,Rakharo,Undirected,1933,10,all
Joanna-Lannister,Tywin-Lannister,Undirected,1934,4,all
Jocelyn-Swyft,Osmund-Kettleblack,Undirected,1935,3,all
Jocelyn-Swyft,Qyburn,Undirected,1936,3,all
Jocelyn-Swyft,Taena-of-Myr,Undirected,1937,4,all
Joffrey-Baratheon,Jon-Snow,Undirected,1938,14,all
Joffrey-Baratheon,Kevan-Lannister,Undirected,1939,11,all
Joffrey-Baratheon,Lancel-Lannister,Undirected,1940,4,all
Joffrey-Baratheon,Loras-Tyrell,Undirected,1941,18,all
Joffrey-Baratheon,Mace-Tyrell,Undirected,1942,17,all
Joffrey-Baratheon,Mance-Rayder,Undirected,1943,5,all
Joffrey-Baratheon,Mandon-Moore,Undirected,1944,8,all
Joffrey-Baratheon,Margaery-Tyrell,Undirected,1945,56,all
Joffrey-Baratheon,Melisandre,Undirected,1946,4,all
Joffrey-Baratheon,Meryn-Trant,Undirected,1947,34,all
Joffrey-Baratheon,Mordane,Undirected,1948,9,all
Joffrey-Baratheon,Mycah,Undirected,1949,17,all
Joffrey-Baratheon,Myrcella-Baratheon,Undirected,1950,30,all
Joffrey-Baratheon,Oberyn-Martell,Undirected,1951,8,all
Joffrey-Baratheon,Olenna-Redwyne,Undirected,1952,3,all
Joffrey-Baratheon,Osmund-Kettleblack,Undirected,1953,18,all
Joffrey-Baratheon,Paxter-Redwyne,Undirected,1954,5,all
Joffrey-Baratheon,Petyr-Baelish,Undirected,1955,39,all
Joffrey-Baratheon,Polliver,Undirected,1956,9,all
Joffrey-Baratheon,Pycelle,Undirected,1957,19,all
Joffrey-Baratheon,Qyburn,Undirected,1958,3,all
Joffrey-Baratheon,Rafford,Undirected,1959,9,all
Joffrey-Baratheon,Renly-Baratheon,Undirected,1960,25,all
Joffrey-Baratheon,Robb-Stark,Undirected,1961,49,all
Joffrey-Baratheon,Robert-Baratheon,Undirected,1962,64,all
Joffrey-Baratheon,Rodrik-Cassel,Undirected,1963,9,all
Joffrey-Baratheon,Sandor-Clegane,Undirected,1964,71,all
Joffrey-Baratheon,Sansa-Stark,Undirected,1965,222,all
Joffrey-Baratheon,Selyse-Florent,Undirected,1966,3,all
Joffrey-Baratheon,Shae,Undirected,1967,3,all
Joffrey-Baratheon,Shireen-Baratheon,Undirected,1968,3,all
Joffrey-Baratheon,Stannis-Baratheon,Undirected,1969,45,all
Joffrey-Baratheon,Tickler,Undirected,1970,10,all
Joffrey-Baratheon,Tommen-Baratheon,Undirected,1971,77,all
Joffrey-Baratheon,Tyrion-Lannister,Undirected,1972,219,all
Joffrey-Baratheon,Tywin-Lannister,Undirected,1973,37,all
Joffrey-Baratheon,Varys,Undirected,1974,37,all
Joffrey-Baratheon,Yoren,Undirected,1975,3,all
Jojen-Reed,Luwin,Undirected,1976,7,all
Jojen-Reed,Meera-Reed,Undirected,1977,73,all
Jojen-Reed,Osha,Undirected,1978,4,all
Jojen-Reed,Rickon-Stark,Undirected,1979,5,all
Jojen-Reed,Samwell-Tarly,Undirected,1980,10,all
Jommo,Ogo,Undirected,1981,3,all
Jon-Arryn,Lysa-Arryn,Undirected,1982,19,all
Jon-Arryn,Petyr-Baelish,Undirected,1983,7,all
Jon-Arryn,Pycelle,Undirected,1984,11,all
Jon-Arryn,Robert-Arryn,Undirected,1985,3,all
Jon-Arryn,Robert-Baratheon,Undirected,1986,39,all
Jon-Arryn,Stannis-Baratheon,Undirected,1987,13,all
Jon-Arryn,Tyrion-Lannister,Undirected,1988,8,all
Jon-Arryn,Varys,Undirected,1989,5,all
Jon-Connington,Lemore,Undirected,1990,11,all
Jon-Connington,Myles-Toyne,Undirected,1991,9,all
Jon-Connington,Nyessos-Vhassar,Undirected,1992,3,all
Jon-Connington,Rhaegar-Targaryen,Undirected,1993,7,all
Jon-Connington,Robert-Baratheon,Undirected,1994,8,all
Jon-Connington,Rolly-Duckfield,Undirected,1995,12,all
Jon-Connington,Tyrion-Lannister,Undirected,1996,37,all
Jon-Connington,Tywin-Lannister,Undirected,1997,4,all
Jon-Connington,Varys,Undirected,1998,6,all
Jon-Connington,Yandry,Undirected,1999,9,all
Jon-Fossoway,Mathis-Rowan,Undirected,2000,3,all
Jon-Snow,Jory-Cassel,Undirected,2001,3,all
Jon-Snow,Kegs,Undirected,2002,5,all
Jon-Snow,Lark,Undirected,2003,4,all
Jon-Snow,Leathers,Undirected,2004,18,all
Jon-Snow,Luwin,Undirected,2005,10,all
Jon-Snow,Mag-Mar-Tun-Doh-Weg,Undirected,2006,3,all
Jon-Snow,Malegorn,Undirected,2007,5,all
Jon-Snow,Mance-Rayder,Undirected,2008,112,all
Jon-Snow,Matthar,Undirected,2009,3,all
Jon-Snow,Melisandre,Undirected,2010,57,all
Jon-Snow,Mordane,Undirected,2011,4,all
Jon-Snow,Mully,Undirected,2012,18,all
Jon-Snow,Nan,Undirected,2013,4,all
Jon-Snow,Narbert-Grandison,Undirected,2014,3,all
Jon-Snow,Orell,Undirected,2015,6,all
Jon-Snow,Othell-Yarwyck,Undirected,2016,10,all
Jon-Snow,Othor,Undirected,2017,5,all
Jon-Snow,Ottyn-Wythers,Undirected,2018,3,all
Jon-Snow,Owen,Undirected,2019,17,all
Jon-Snow,Patrek-of-Kings-Mountain,Undirected,2020,7,all
Jon-Snow,Pypar,Undirected,2021,77,all
Jon-Snow,Qhorin-Halfhand,Undirected,2022,73,all
Jon-Snow,Rast,Undirected,2023,8,all
Jon-Snow,Rattleshirt,Undirected,2024,53,all
Jon-Snow,Rickon-Stark,Undirected,2025,16,all
Jon-Snow,Robb-Stark,Undirected,2026,91,all
Jon-Snow,Robert-Baratheon,Undirected,2027,29,all
Jon-Snow,Rodrik-Cassel,Undirected,2028,3,all
Jon-Snow,Rory,Undirected,2029,6,all
Jon-Snow,Ryk,Undirected,2030,11,all
Jon-Snow,Samwell-Tarly,Undirected,2031,228,all
Jon-Snow,Sansa-Stark,Undirected,2032,11,all
Jon-Snow,Satin,Undirected,2033,48,all
Jon-Snow,Selyse-Florent,Undirected,2034,38,all
Jon-Snow,Shireen-Baratheon,Undirected,2035,4,all
Jon-Snow,Sigorn,Undirected,2036,6,all
Jon-Snow,Soren-Shieldbreaker,Undirected,2037,3,all
Jon-Snow,Spare-Boot,Undirected,2038,5,all
Jon-Snow,Stannis-Baratheon,Undirected,2039,91,all
Jon-Snow,Stonesnake,Undirected,2040,13,all
Jon-Snow,Styr,Undirected,2041,40,all
Jon-Snow,Theon-Greyjoy,Undirected,2042,16,all
Jon-Snow,Thoren-Smallwood,Undirected,2043,4,all
Jon-Snow,Todder,Undirected,2044,13,all
Jon-Snow,Tom-Barleycorn,Undirected,2045,4,all
Jon-Snow,Toregg,Undirected,2046,6,all
Jon-Snow,Tormund,Undirected,2047,73,all
Jon-Snow,Tycho-Nestoris,Undirected,2048,12,all
Jon-Snow,Tyrion-Lannister,Undirected,2049,56,all
Jon-Snow,Ulmer,Undirected,2050,3,all
Jon-Snow,Val,Undirected,2051,48,all
Jon-Snow,Varamyr,Undirected,2052,7,all
Jon-Snow,Weeper,Undirected,2053,3,all
Jon-Snow,Wick-Whittlestick,Undirected,2054,5,all
Jon-Snow,Wun-Weg-Wun-Dar-Wun,Undirected,2055,11,all
Jon-Snow,Ygritte,Undirected,2056,80,all
Jon-Snow,Yoren,Undirected,2057,6,all
Jon-Snow,Zei,Undirected,2058,3,all
Jon-Umber-(Greatjon),Jon-Umber-(Smalljon),Undirected,2059,4,all
Jon-Umber-(Greatjon),Maege-Mormont,Undirected,2060,8,all
Jon-Umber-(Greatjon),Rickard-Karstark,Undirected,2061,14,all
Jon-Umber-(Greatjon),Robb-Stark,Undirected,2062,31,all
Jon-Umber-(Greatjon),Robin-Flint,Undirected,2063,3,all
Jon-Umber-(Greatjon),Roose-Bolton,Undirected,2064,3,all
Jon-Umber-(Greatjon),Theon-Greyjoy,Undirected,2065,5,all
Jon-Umber-(Greatjon),Tywin-Lannister,Undirected,2066,3,all
Jon-Umber-(Greatjon),Walder-Frey,Undirected,2067,4,all
Jon-Umber-(Greatjon),Wendel-Manderly,Undirected,2068,3,all
Jon-Umber-(Smalljon),Robb-Stark,Undirected,2069,5,all
Jonos-Bracken,Tytos-Blackwood,Undirected,2070,3,all
Jonothor-Darry,Lewyn-Martell,Undirected,2071,3,all
Jonothor-Darry,Oswell-Whent,Undirected,2072,3,all
Jorah-Mormont,Mero,Undirected,2073,9,all
Jorah-Mormont,Mirri-Maz-Duur,Undirected,2074,5,all
Jorah-Mormont,Missandei,Undirected,2075,3,all
Jorah-Mormont,Nurse,Undirected,2076,4,all
Jorah-Mormont,Penny,Undirected,2077,9,all
Jorah-Mormont,Pono,Undirected,2078,3,all
Jorah-Mormont,Qotho,Undirected,2079,7,all
Jorah-Mormont,Rakharo,Undirected,2080,3,all
Jorah-Mormont,Rhaegar-Targaryen,Undirected,2081,14,all
Jorah-Mormont,Robert-Baratheon,Undirected,2082,10,all
Jorah-Mormont,Tyrion-Lannister,Undirected,2083,27,all
Jorah-Mormont,Viserys-Targaryen,Undirected,2084,15,all
Joramun,Mance-Rayder,Undirected,2085,6,all
Joramun,Melisandre,Undirected,2086,4,all
Jory-Cassel,Mordane,Undirected,2087,3,all
Jory-Cassel,Petyr-Baelish,Undirected,2088,8,all
Jory-Cassel,Robb-Stark,Undirected,2089,9,all
Jory-Cassel,Robert-Baratheon,Undirected,2090,7,all
Jory-Cassel,Rodrik-Cassel,Undirected,2091,5,all
Jory-Cassel,Sansa-Stark,Undirected,2092,9,all
Jory-Cassel,Stannis-Baratheon,Undirected,2093,3,all
Jory-Cassel,Theon-Greyjoy,Undirected,2094,3,all
Jory-Cassel,Tomard,Undirected,2095,5,all
Jory-Cassel,Vayon-Poole,Undirected,2096,5,all
Jory-Cassel,Wyl-(guard),Undirected,2097,6,all
Joseth,Luwin,Undirected,2098,3,all
Josmyn-Peckledon,Pia,Undirected,2099,6,all
Justin-Massey,Richard-Horpe,Undirected,2100,7,all
Justin-Massey,Stannis-Baratheon,Undirected,2101,10,all
Jyck,Morrec,Undirected,2102,5,all
Jyck,Tyrion-Lannister,Undirected,2103,6,all
Karyl-Vance,Marq-Piper,Undirected,2104,3,all
Kasporio,Tybero-Istarion,Undirected,2105,3,all
Kasporio,Tyrion-Lannister,Undirected,2106,3,all
Kedry,Quentyn-Martell,Undirected,2107,3,all
Kegs,Owen,Undirected,2108,5,all
Kegs,Pypar,Undirected,2109,3,all
Kegs,Satin,Undirected,2110,4,all
Kegs,Spare-Boot,Undirected,2111,4,all
Kella,Sansa-Stark,Undirected,2112,3,all
Kerwin,Victarion-Greyjoy,Undirected,2113,12,all
Kevan-Lannister,Lancel-Lannister,Undirected,2114,17,all
Kevan-Lannister,Mace-Tyrell,Undirected,2115,5,all
Kevan-Lannister,Pycelle,Undirected,2116,8,all
Kevan-Lannister,Randyll-Tarly,Undirected,2117,6,all
Kevan-Lannister,Ronnet-Connington,Undirected,2118,3,all
Kevan-Lannister,Sansa-Stark,Undirected,2119,5,all
Kevan-Lannister,Stannis-Baratheon,Undirected,2120,3,all
Kevan-Lannister,Tommen-Baratheon,Undirected,2121,20,all
Kevan-Lannister,Tyrion-Lannister,Undirected,2122,30,all
Kevan-Lannister,Tywin-Lannister,Undirected,2123,32,all
Kevan-Lannister,Varys,Undirected,2124,8,all
Kevan-Lannister,Willem-Lannister,Undirected,2125,3,all
Khorane-Sathmantes,Salladhor-Saan,Undirected,2126,4,all
Khorane-Sathmantes,Stannis-Baratheon,Undirected,2127,3,all
Khrazz,Spotted-Cat,Undirected,2128,4,all
Khrazz,Steelskin,Undirected,2129,3,all
Kindly-Man,Waif,Undirected,2130,13,all
Kojja-Mo,Samwell-Tarly,Undirected,2131,8,all
Koss,Yoren,Undirected,2132,5,all
Kurleket,Tyrion-Lannister,Undirected,2133,5,all
Kyra,Theon-Greyjoy,Undirected,2134,4,all
Lambert-Turnberry,Tallad,Undirected,2135,3,all
Lamprey,Porridge,Undirected,2136,3,all
Lancel-Lannister,Moon-Boy,Undirected,2137,11,all
Lancel-Lannister,Osmund-Kettleblack,Undirected,2138,13,all
Lancel-Lannister,Robert-Baratheon,Undirected,2139,7,all
Lancel-Lannister,Sansa-Stark,Undirected,2140,3,all
Lancel-Lannister,Tyrion-Lannister,Undirected,2141,18,all
Lancel-Lannister,Varys,Undirected,2142,3,all
Lark,Samwell-Tarly,Undirected,2143,3,all
Lark,Small-Paul,Undirected,2144,8,all
Lark,Softfoot,Undirected,2145,3,all
Leaf,Meera-Reed,Undirected,2146,6,all
Leathers,Toregg,Undirected,2147,4,all
Leathers,Tormund,Undirected,2148,3,all
Leathers,Wun-Weg-Wun-Dar-Wun,Undirected,2149,9,all
Lem,Sandor-Clegane,Undirected,2150,5,all
Lem,Sharna,Undirected,2151,3,all
Lem,Tansy,Undirected,2152,3,all
Lem,Thoros-of-Myr,Undirected,2153,13,all
Lem,Tom-of-Sevenstreams,Undirected,2154,21,all
Lemore,Rolly-Duckfield,Undirected,2155,5,all
Lemore,Tyrion-Lannister,Undirected,2156,16,all
Lemore,Yandry,Undirected,2157,5,all
Lemore,Ysilla,Undirected,2158,3,all
Leo-Lefford,Tyrion-Lannister,Undirected,2159,4,all
Leo-Tyrell,Pate-(novice),Undirected,2160,8,all
Leo-Tyrell,Roone,Undirected,2161,3,all
Leo-Tyrell,Samwell-Tarly,Undirected,2162,3,all
Leobald-Tallhart,Rodrik-Cassel,Undirected,2163,5,all
Leona-Woolfield,Wyman-Manderly,Undirected,2164,4,all
Lewyn-Martell,Oswell-Whent,Undirected,2165,3,all
Lollys-Stokeworth,Shae,Undirected,2166,5,all
Lollys-Stokeworth,Symon-Silver-Tongue,Undirected,2167,3,all
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,2168,18,all
Lollys-Stokeworth,Tyrion-Lannister,Undirected,2169,8,all
Lollys-Stokeworth,Varys,Undirected,2170,5,all
Lommy-Greenhands,Weasel,Undirected,2171,7,all
Lommy-Greenhands,Woth,Undirected,2172,3,all
Lommy-Greenhands,Yoren,Undirected,2173,13,all
Longwater-Pyke,Victarion-Greyjoy,Undirected,2174,3,all
Loras-Tyrell,Mace-Tyrell,Undirected,2175,9,all
Loras-Tyrell,Margaery-Tyrell,Undirected,2176,31,all
Loras-Tyrell,Olenna-Redwyne,Undirected,2177,5,all
Loras-Tyrell,Osmund-Kettleblack,Undirected,2178,17,all
Loras-Tyrell,Petyr-Baelish,Undirected,2179,5,all
Loras-Tyrell,Renly-Baratheon,Undirected,2180,27,all
Loras-Tyrell,Robert-Baratheon,Undirected,2181,7,all
Loras-Tyrell,Rodrik-Cassel,Undirected,2182,3,all
Loras-Tyrell,Sandor-Clegane,Undirected,2183,4,all
Loras-Tyrell,Sansa-Stark,Undirected,2184,27,all
Loras-Tyrell,Stannis-Baratheon,Undirected,2185,4,all
Loras-Tyrell,Tommen-Baratheon,Undirected,2186,13,all
Loras-Tyrell,Tyrion-Lannister,Undirected,2187,21,all
Loras-Tyrell,Willas-Tyrell,Undirected,2188,4,all
Lorent-Caswell,Renly-Baratheon,Undirected,2189,3,all
Lorren,Squint,Undirected,2190,3,all
Lorren,Sybelle-Glover,Undirected,2191,3,all
Lorren,Theon-Greyjoy,Undirected,2192,7,all
Lorren,Urzen,Undirected,2193,3,all
Lorren,Wex-Pyke,Undirected,2194,4,all
Lothar-Frey,Marq-Piper,Undirected,2195,3,all
Lothar-Frey,Merrett-Frey,Undirected,2196,3,all
Lothar-Frey,Robb-Stark,Undirected,2197,12,all
Lothar-Frey,Roose-Bolton,Undirected,2198,3,all
Lothar-Frey,Roslin-Frey,Undirected,2199,4,all
Lothar-Frey,Walder-Frey,Undirected,2200,6,all
Lothar-Frey,Walder-Rivers,Undirected,2201,3,all
Lothor-Brune,Mya-Stone,Undirected,2202,6,all
Lothor-Brune,Petyr-Baelish,Undirected,2203,8,all
Lothor-Brune,Robert-Arryn,Undirected,2204,4,all
Lothor-Brune,Sansa-Stark,Undirected,2205,9,all
Lucas-Codd,Red-Oarsman,Undirected,2206,3,all
Lucas-Codd,Torwold-Browntooth,Undirected,2207,3,all
Luton,Skinner,Undirected,2208,3,all
Luwin,Meera-Reed,Undirected,2209,4,all
Luwin,Nan,Undirected,2210,12,all
Luwin,Osha,Undirected,2211,28,all
Luwin,Rickard-Karstark,Undirected,2212,3,all
Luwin,Rickon-Stark,Undirected,2213,21,all
Luwin,Robb-Stark,Undirected,2214,26,all
Luwin,Rodrik-Cassel,Undirected,2215,21,all
Luwin,Theon-Greyjoy,Undirected,2216,27,all
Luwin,Tommen-Baratheon,Undirected,2217,3,all
Luwin,Tyrion-Lannister,Undirected,2218,10,all
Luwin,Walder-Frey-(son-of-Merrett),Undirected,2219,4,all
Lyanna-Mormont,Stannis-Baratheon,Undirected,2220,3,all
Lyanna-Stark,Rhaegar-Targaryen,Undirected,2221,4,all
Lyanna-Stark,Robert-Baratheon,Undirected,2222,9,all
Lyanna-Stark,Sansa-Stark,Undirected,2223,4,all
Lyn-Corbray,Lyonel-Corbray,Undirected,2224,4,all
Lyn-Corbray,Lysa-Arryn,Undirected,2225,3,all
Lyn-Corbray,Petyr-Baelish,Undirected,2226,4,all
Lyn-Corbray,Robert-Arryn,Undirected,2227,6,all
Lyonel-Corbray,Petyr-Baelish,Undirected,2228,3,all
Lysa-Arryn,Marillion,Undirected,2229,15,all
Lysa-Arryn,Mathis-Rowan,Undirected,2230,3,all
Lysa-Arryn,Nestor-Royce,Undirected,2231,12,all
Lysa-Arryn,Petyr-Baelish,Undirected,2232,47,all
Lysa-Arryn,Robert-Arryn,Undirected,2233,23,all
Lysa-Arryn,Robert-Baratheon,Undirected,2234,8,all
Lysa-Arryn,Sansa-Stark,Undirected,2235,41,all
Lysa-Arryn,Stannis-Baratheon,Undirected,2236,4,all
Lysa-Arryn,Tansy,Undirected,2237,3,all
Lysa-Arryn,Tyrion-Lannister,Undirected,2238,36,all
Lysa-Arryn,Tywin-Lannister,Undirected,2239,4,all
Lysa-Arryn,Vardis-Egen,Undirected,2240,5,all
Mace-Tyrell,Margaery-Tyrell,Undirected,2241,11,all
Mace-Tyrell,Mathis-Rowan,Undirected,2242,3,all
Mace-Tyrell,Oberyn-Martell,Undirected,2243,15,all
Mace-Tyrell,Olenna-Redwyne,Undirected,2244,7,all
Mace-Tyrell,Paxter-Redwyne,Undirected,2245,10,all
Mace-Tyrell,Pycelle,Undirected,2246,4,all
Mace-Tyrell,Randyll-Tarly,Undirected,2247,8,all
Mace-Tyrell,Renly-Baratheon,Undirected,2248,4,all
Mace-Tyrell,Robert-Strong,Undirected,2249,3,all
Mace-Tyrell,Sansa-Stark,Undirected,2250,9,all
Mace-Tyrell,Stannis-Baratheon,Undirected,2251,12,all
Mace-Tyrell,Tommen-Baratheon,Undirected,2252,10,all
Mace-Tyrell,Tyrion-Lannister,Undirected,2253,18,all
Mace-Tyrell,Tywin-Lannister,Undirected,2254,14,all
Mace-Tyrell,Willas-Tyrell,Undirected,2255,4,all
Maddy,Mya-Stone,Undirected,2256,4,all
Maddy,Robert-Arryn,Undirected,2257,7,all
Maddy,Sansa-Stark,Undirected,2258,3,all
Maege-Mormont,Rickard-Karstark,Undirected,2259,3,all
Maege-Mormont,Robb-Stark,Undirected,2260,7,all
Maegor-I-Targaryen,Sansa-Stark,Undirected,2261,4,all
Maegor-I-Targaryen,Tommen-Baratheon,Undirected,2262,5,all
Maegor-I-Targaryen,Varys,Undirected,2263,3,all
Maggy,Melara-Hetherspoon,Undirected,2264,3,all
Malaquo-Maegyr,Nyessos-Vhassar,Undirected,2265,7,all
Malegorn,Narbert-Grandison,Undirected,2266,3,all
Malegorn,Selyse-Florent,Undirected,2267,5,all
Mallador-Locke,Thoren-Smallwood,Undirected,2268,4,all
Mance-Rayder,Melisandre,Undirected,2269,6,all
Mance-Rayder,Pypar,Undirected,2270,4,all
Mance-Rayder,Qhorin-Halfhand,Undirected,2271,13,all
Mance-Rayder,Ramsay-Snow,Undirected,2272,7,all
Mance-Rayder,Rattleshirt,Undirected,2273,12,all
Mance-Rayder,Rowan,Undirected,2274,4,all
Mance-Rayder,Samwell-Tarly,Undirected,2275,10,all
Mance-Rayder,Squirrel,Undirected,2276,5,all
Mance-Rayder,Stannis-Baratheon,Undirected,2277,16,all
Mance-Rayder,Styr,Undirected,2278,14,all
Mance-Rayder,Theon-Greyjoy,Undirected,2279,9,all
Mance-Rayder,Thoren-Smallwood,Undirected,2280,7,all
Mance-Rayder,Tormund,Undirected,2281,32,all
Mance-Rayder,Val,Undirected,2282,14,all
Mance-Rayder,Varamyr,Undirected,2283,9,all
Mance-Rayder,Ygritte,Undirected,2284,14,all
Mandon-Moore,Sandor-Clegane,Undirected,2285,5,all
Mandon-Moore,Sansa-Stark,Undirected,2286,3,all
Mandon-Moore,Tyrion-Lannister,Undirected,2287,19,all
Mandon-Moore,Varys,Undirected,2288,3,all
Manfrey-Martell,Ricasso,Undirected,2289,4,all
Margaery-Tyrell,Megga-Tyrell,Undirected,2290,9,all
Margaery-Tyrell,Olenna-Redwyne,Undirected,2291,7,all
Margaery-Tyrell,Orton-Merryweather,Undirected,2292,4,all
Margaery-Tyrell,Osmund-Kettleblack,Undirected,2293,8,all
Margaery-Tyrell,Osney-Kettleblack,Undirected,2294,14,all
Margaery-Tyrell,Qyburn,Undirected,2295,6,all
Margaery-Tyrell,Renly-Baratheon,Undirected,2296,19,all
Margaery-Tyrell,Robert-Baratheon,Undirected,2297,5,all
Margaery-Tyrell,Sansa-Stark,Undirected,2298,41,all
Margaery-Tyrell,Senelle,Undirected,2299,3,all
Margaery-Tyrell,Taena-of-Myr,Undirected,2300,15,all
Margaery-Tyrell,Tallad,Undirected,2301,3,all
Margaery-Tyrell,Tommen-Baratheon,Undirected,2302,51,all
Margaery-Tyrell,Tyrion-Lannister,Undirected,2303,10,all
Margaery-Tyrell,Varys,Undirected,2304,3,all
Margaery-Tyrell,Willas-Tyrell,Undirected,2305,8,all
Marillion,Petyr-Baelish,Undirected,2306,5,all
Marillion,Robert-Arryn,Undirected,2307,3,all
Marillion,Rodrik-Cassel,Undirected,2308,5,all
Marillion,Sansa-Stark,Undirected,2309,12,all
Marillion,Tyrion-Lannister,Undirected,2310,10,all
Marillion,Willis-Wode,Undirected,2311,4,all
Marlon-Manderly,Stannis-Baratheon,Undirected,2312,3,all
Marq-Piper,Robb-Stark,Undirected,2313,3,all
Marq-Piper,Tywin-Lannister,Undirected,2314,3,all
Marselen,Symon-Stripeback,Undirected,2315,4,all
Martyn-Lannister,Tywin-Lannister,Undirected,2316,3,all
Martyn-Lannister,Willem-Lannister,Undirected,2317,3,all
Martyn-Rivers,Robb-Stark,Undirected,2318,3,all
Marwyn,Samwell-Tarly,Undirected,2319,6,all
Marya-Seaworth,Stannis-Baratheon,Undirected,2320,3,all
Mathis-Rowan,Paxter-Redwyne,Undirected,2321,8,all
Mathis-Rowan,Randyll-Tarly,Undirected,2322,4,all
Mathis-Rowan,Renly-Baratheon,Undirected,2323,8,all
Mathis-Rowan,Stannis-Baratheon,Undirected,2324,3,all
Meera-Reed,Osha,Undirected,2325,6,all
Meera-Reed,Rickon-Stark,Undirected,2326,6,all
Meera-Reed,Samwell-Tarly,Undirected,2327,5,all
Megga-Tyrell,Sansa-Stark,Undirected,2328,6,all
Meldred-Merlyn,Victarion-Greyjoy,Undirected,2329,3,all
Melisandre,Rattleshirt,Undirected,2330,6,all
Melisandre,Renly-Baratheon,Undirected,2331,4,all
Melisandre,Salladhor-Saan,Undirected,2332,6,all
Melisandre,Samwell-Tarly,Undirected,2333,7,all
Melisandre,Selyse-Florent,Undirected,2334,26,all
Melisandre,Sigorn,Undirected,2335,3,all
Melisandre,Stannis-Baratheon,Undirected,2336,87,all
Melisandre,Ygritte,Undirected,2337,3,all
Mellei,Morra,Undirected,2338,5,all
Meribald,Narbert,Undirected,2339,4,all
Meribald,Podrick-Payne,Undirected,2340,14,all
Meris,Quentyn-Martell,Undirected,2341,14,all
Meris,Tattered-Prince,Undirected,2342,9,all
Merrett-Frey,Petyr-Baelish,Undirected,2343,3,all
Meryn-Trant,Osmund-Kettleblack,Undirected,2344,21,all
Meryn-Trant,Polliver,Undirected,2345,8,all
Meryn-Trant,Rafford,Undirected,2346,16,all
Meryn-Trant,Robert-Baratheon,Undirected,2347,3,all
Meryn-Trant,Sandor-Clegane,Undirected,2348,19,all
Meryn-Trant,Sansa-Stark,Undirected,2349,8,all
Meryn-Trant,Syrio-Forel,Undirected,2350,5,all
Meryn-Trant,Tickler,Undirected,2351,11,all
Meryn-Trant,Tyrion-Lannister,Undirected,2352,12,all
Mezzara,Qezza,Undirected,2353,3,all
Mikken,Osha,Undirected,2354,3,all
Mikken,Theon-Greyjoy,Undirected,2355,4,all
Miklaz,Qezza,Undirected,2356,4,all
Mirri-Maz-Duur,Qotho,Undirected,2357,9,all
Missandei,Quentyn-Martell,Undirected,2358,3,all
Missandei,Skahaz-mo-Kandaq,Undirected,2359,6,all
Moelle,Scolera,Undirected,2360,10,all
Moelle,Unella,Undirected,2361,12,all
Mollander,Pate-(novice),Undirected,2362,3,all
Mollander,Roone,Undirected,2363,7,all
Monford-Velaryon,Stannis-Baratheon,Undirected,2364,3,all
Moon-Boy,Osmund-Kettleblack,Undirected,2365,12,all
Moqorro,Rodrik-Sparr,Undirected,2366,4,all
Moqorro,Tyrion-Lannister,Undirected,2367,7,all
Moqorro,Victarion-Greyjoy,Undirected,2368,21,all
Mord,Tyrion-Lannister,Undirected,2369,20,all
Mordane,Myrcella-Baratheon,Undirected,2370,12,all
Mordane,Petyr-Baelish,Undirected,2371,3,all
Mordane,Robert-Baratheon,Undirected,2372,7,all
Mordane,Sansa-Stark,Undirected,2373,47,all
Morgo,Tyrion-Lannister,Undirected,2374,4,all
Morrec,Tyrion-Lannister,Undirected,2375,5,all
Mors-Umber,Stannis-Baratheon,Undirected,2376,7,all
Mully,Owen,Undirected,2377,3,all
